hexagram_id,line_position,line_label,yin_yang,classical_text,small_image_text,small_image_translation,korean_text
48,1,初六,yin,井泥不食，舊井无禽。,井泥不食，下也。舊井无禽，時舍也。,"우물이 진흙이면 먹지 않음은, 아래에 있기 때문이다. 옛 우물에 새가 없음은, 때가 버렸기 때문이다.",정니불식 구정무금(井泥不食，舊井无禽) 우물에 진흙이 있어 먹지않는다. 오래된 우물이 날짐승이 없다.
48,2,九二,yang,井谷射鮒，瓮敝漏。,井谷射鮒，无與也。,"우물 골짜기에서 붕어를 쏨은, 함께할 이가 없기 때문이다.",정곡사부 옹폐루( 井谷射鮒，瓮敝漏) 우물계곡에서 붕어를 쏜다. 항아리가 깨져 물이 샌다.
48,3,九三,yang,井渫不食，為我心惻，可用汲，王明，并受其福。,井渫不食，行惻也。求王明，受福也。,"우물을 치고도 먹지 않음은, 행인이 슬퍼하기 때문이다. 왕의 밝음을 구함은, 복을 받기 때문이다.",정설불식 위아별측 가용급 왕명 병수기복(井渫不食，為我民惻，可用汲，王明，并受其福) 먹지않는 우물을 준설한다. 내가 백성을 측은히여김이니 (이제) 물을 길을수있다. 왕이 밝으면 우물이 그 복을 받는다.
48,4,六四,yin,井甃，无咎。,井甃无咎，修井也。,"우물을 벽돌로 쌓아 허물이 없음은, 우물을 수리하기 때문이다.",정추 무구(井甃，无咎) 우물을 수리하니 허물이없다.
48,5,九五,yang,井冽，寒泉食。,寒泉之食，中正也。,"차가운 샘물을 먹음은, 중정하기 때문이다.",정렬 한천식(井冽，寒泉食) 우물물이 맑으니 서늘한샘물을 먹는다.
48,6,上六,yin,井收勿幕，有孚元吉。,元吉在上，大成也。,"크게 길함이 위에 있음은, 크게 이루기 때문이다.",정수물막 유부무길(井收勿幕，有孚无吉) 물을 길으니 막지말라 믿음은 있으나 길함은 없다.
49,1,初九,yang,鞏用黃牛之革。,鞏用黃牛，不可以有為也。,"누런 소가죽으로 단단히 묶음은, 함부로 하려 해서는 안 되기 때문이다.",공용황우지혁(鞏用黃牛之革) 단단한 황소의 가죽을 사용한다.
49,2,六二,yin,巳日乃革之，征吉，无咎。,巳日革之，行有嘉也。,"이미 지난 날에 혁함은, 행함에 아름다움이 있기 때문이다.",이일내혁지 정길 무구(已日乃革之，征吉，无咎) 그후얼마되지아니한 날에 그것을 고친다. 먼길로 나아가나 길하다. 허물없다.
49,3,九三,yang,征凶，貞厲，革言三就，有孚。,革言三就，又何之矣。,"혁의 말을 세 번 살펴 이루면, 또 어디로 가겠는가.",정흉 정려 혁언삼취 유부(征凶，貞厲，革言三就，有孚) 먼길로 나아가니 흉하다. 바름에 힘쓴다. 말을 고쳐 세번 취하니 믿는바가있다.
49,4,九四,yang,悔亡，有孚改命，吉。,改命之吉，信志也。,"명을 고침의 길함은, 뜻을 믿기 때문이다.",회망 유부개명 길(悔亡，有孚改命，吉) 실망을 후회한다. 고친명령을 믿는바가있다. 길하다.
49,5,九五,yang,大人虎變，未占有孚。,大人虎變，其文炳也。,"대인의 호랑이 같은 변함은, 그 무늬가 빛나기 때문이다.",대인호변 미점유부(大人虎變，未占有孚) 대인은 호랑이로 변한다. 아직 점하지않다 믿는바가 있다.
49,6,上六,yin,君子豹變，小人革面，征凶，居貞吉。,君子豹變，其文蔚也。小人革面，順以從君也。,"군자의 표범 같은 변함은, 그 무늬가 우거지기 때문이다. 소인이 얼굴을 고침은, 순하게 임금을 따르기 때문이다.",군자표변 소인혁면 정흉 거정길(君子豹變，小人革面，征凶，居貞吉) 군자는 표범으로 변한다. 소인은 낯을 고친다. 먼길로 나아가니 흉하다. 거하고 바르니 길하다.
50,1,初六,yin,鼎顛趾，利出否，得妾以其子，无咎。,鼎顛趾，未悖也。利出否，以從貴也。,"솥의 발이 뒤집힘은, 아직 어긋나지 않았다. 묵은 것을 내보냄이 이로움은, 귀한 이를 따르기 때문이다.","정전지 이출부 득첩 이기자무구(鼎顛趾，利出否，得妾, 以其子无咎) 뒤집힌 솥발이다. 나가지않음이 이롭다. 첩을 얻으니 그아이로써 허물이없다."
50,2,九二,yang,鼎有實，我仇有疾，不我能即，吉。,鼎有實，慎所之也。我仇有疾，終无尤也。,"솥에 내용물이 있음은, 가는 바를 삼가기 때문이다. 내 짝에게 병이 있어도, 끝내 허물이 없다.",정유실 아구유질 불아능즉 길(鼎有實，我仇有疾，不我能即，吉) 솥이 실하다. 내짝은 지병이다. 내가할수있는바가 없는 즉 길하다.
50,3,九三,yang,鼎耳革，其行塞，雉膏不食，方雨虧悔，終吉。,鼎耳革，失其義也。,"솥의 귀가 변함은, 그 뜻을 잃기 때문이다.",정이혁 기행색 치고불식 방우휴회 종길(鼎耳革，其行塞，雉膏不食，方雨虧悔，終吉) 솥귀를 고치다. 그 행함이 막히다. 꿩이 기름지니 먹지않는다. 사방에서 비가오고 후회가 일그러진다. 끝이길하다.
50,4,九四,yang,鼎折足，覆公餗，其形渥，凶。,覆公餗，信如何也。,"공의 국을 뒤엎음은, 믿음이 어떠하겠는가.",정절족 부공속 기형악 흉(鼎折足，覆公餗，其形渥，凶) 솥의발을 부러뜨리다. 다시 공이 죽을 쑤니 그형태가 두텁다 흉하다.
50,5,六五,yin,鼎黃耳金鉉，利貞。,鼎黃耳，中以為實也。,"솥의 누런 귀는, 가운데로써 실질을 삼기 때문이다.",정화이금현 이정(鼎黃耳金鉉，利貞) 솥의 귀와현이 황금이다. 바르니 이롭다.
50,6,上九,yang,鼎玉鉉，大吉，无不利。,玉鉉在上，剛柔節也。,"옥고리가 위에 있음은, 강과 유가 절도를 맞추기 때문이다.",정옥현 대길 무불리(鼎玉鉉，大吉，无不利) 솥의 현이 옥이다. 크게길하다. 불리함이 없다.
51,1,初九,yang,震來虩虩，后笑言啞啞，吉。,震來虩虩，恐致福也。笑言啞啞，后有則也。,"우레가 옴에 두렵고 두려우니, 두려움이 복을 부르기 때문이다. 웃고 말함이 왁자함은, 뒤에 법칙이 있기 때문이다.",진래색색 후소은액액 길(震來虩虩，后笑言啞啞，吉) 천둥이 치니 놀라고 두려워한다. 왕후의웃음은 화기애애 웃는다. 길하다.
51,2,六二,yin,震來厲，億喪貝，躋于九陵，勿逐，七日得。,震來厲，乘剛也。,"우레가 와서 위태로움은, 강을 타고 있기 때문이다.",진래려 억상패 제우구릉 물축 칠일득(震來厲，億喪貝，躋于九陵，勿逐，七日得) 벼락이 빠르게온다. 아주 많이 재화를 잃는다. 구릉에 오르다. 쫓지말라 칠일후에야 얻는다.
51,3,六三,yin,震蘇蘇，震行无眚。,震蘇蘇，位不當也。,"우레에 소스라침은, 자리가 마땅하지 않기 때문이다.",진소소 진행무생(震蘇蘇，震行无眚) 위세가 되살아난다. 우레가 행하니 흐림이없다.
51,4,九四,yang,震遂泥。,震遂泥，未光也。,"우레가 진흙에 빠짐은, 아직 빛나지 않기 때문이다.",진수니(震遂泥) 우레는 진흙이 생장한다.
51,5,六五,yin,震往來厲，億无喪，有事。,震往來厲，危行也。其事在中，大无喪也。,"우레가 오고 감이 위태로움은, 위험하게 행하기 때문이다. 그 일이 가운데 있어, 크게 잃는 것이 없다.",진왕래려 억무상 유사(震往來厲，億无喪，有事) 우레가 빠르게 오고간다. 많은것을 잃음이 없다. 일이 있다.
51,6,上六,yin,震索索，視矍矍，征凶。震不于其躬，于其鄰，无咎。婚媾有言。,震索索，中未得也。雖凶无咎，畏鄰戒也。,"우레에 떨고 떪은, 가운데를 얻지 못했기 때문이다. 비록 흉해도 허물이 없음은, 이웃의 경계를 두려워하기 때문이다.",진색삭 시확확 정흉 진불우기궁 우기린 무구 혼구유언(震索索，視矍矍，征凶。震不于其躬，于其鄰，无咎。婚媾有言) 진은 찾음이다. 쓸쓸함이다. 시는 두리번거림이다. 다급해하는모양이다. 먼길을 가는것은 흉하다. 진은 그몸이 크지않다. 그이웃이 광대하다. 허물없다. 혼구는 맹세의 말이 있다.
52,1,初六,yin,艮其趾，无咎，利永貞。,艮其趾，未失正也。,"그 발가락에 그침은, 아직 바름을 잃지 않기 때문이다.",간기지 무구 이영정(艮其趾，无咎，利永貞) 그 발이 견고하다. 허물없다. 길고 바르니 이롭다.
52,2,六二,yin,艮其腓，不拯其隨，其心不快。,不拯其隨，未退聽也。,"그 따르는 것을 구하지 않음은, 아직 물러나 듣지 않기 때문이다.",간기비 불증기수 기심불쾌(艮其腓，不拯其隨，其心不快) 그 장딴지가 어긋난다. 그 발꿈치를 돕지못한다. 그 마음이 불쾌하다.
52,3,九三,yang,艮其限，列其夤，厲薰心。,艮其限，危薰心也。,"그 허리에 그침은, 위태로움이 마음을 그을리기 때문이다.",간기한 렬기인 려훈심(艮其限，列其夤，厲薰心) 그 끝을 한정한다. 그 잇닿은바를 즐짓다. 향기로운 마음을 힘쓰다.
52,4,六四,yin,艮其身，无咎。,艮其身，止諸躬也。,"그 몸에 그침은, 몸에 그치는 것이다.",간기신 무구(艮其身，无咎) 그 자신을 견고히하니 허물없다.
52,5,六五,yin,艮其輔，言有序，悔亡。,艮其輔，以中正也。,"그 턱에 그침은, 중정하기 때문이다.",간기보 언유서 회망(艮其輔，言有序，悔亡) 간은 그 돕는바이다. 말이 차례가 있다. 잃음이 없다.
52,6,上九,yang,敦艮，吉。,敦艮之吉，以厚終也。,"두텁게 그침의 길함은, 두텁게 마치기 때문이다.",조은 길(敦艮，吉) 아로새긴 은이다. 길하다.
53,1,初六,yin,鴻漸于干，小子厲，有言，无咎。,小子之厲，義无咎也。,"어린아이의 위태로움은, 의리상 허물이 없기 때문이다.",홍점우간 소자려 유은 무구(鴻漸于干，小子厲，有言，无咎) 근본에서 점점 성하다. 어린이가 힘쓰니 화기애애하다.
53,2,六二,yin,鴻漸于磐，飲食衎衎，吉。,飲食衎衎，不素飽也。,"음식을 즐겁게 먹음은, 헛되이 배부르지 않기 때문이다.",홍점우반 음식간간 길(鴻漸于磐，飲食衎衎，吉) 너럭바위에서 점점 성한다. 음식이 즐겁다. 길하다.
53,3,九三,yang,鴻漸于陸，夫征不復，婦孕不育，凶；利禦寇。,夫征不復，離群丑也。婦孕不育，失其道也。利用禦寇，順相保也。,"지아비가 가서 돌아오지 않음은, 무리에서 떨어져 부끄럽기 때문이다. 아내가 임신해도 기르지 못함은, 그 도를 잃었기 때문이다. 도적을 막음이 이로움은, 순하게 서로 지키기 때문이다.","홍점우륙 부정불복 귀잉불육 흉 이어구(鴻漸于陸，夫征不復，婦孕不育，凶,利御寇) 뭍에서 점점 넓어진다. 대저 먼길을 가니 돌아오지않는다. 여자가 분만하나 기르지못한다. 흉하다. 난리를 제어함이 이롭다."
53,4,六四,yin,鴻漸于木，或得其桷，无咎。,或得其桷，順以巽也。,"혹 그 서까래를 얻음은, 순하고 유순하기 때문이다.",홍점우목 혹득기각 무구(鴻漸于木，或得其桷，无咎) 나무가 점점 크다. 혹 그 서까래를 얻는다. 허물없다.
53,5,九五,yang,鴻漸于陵，婦三歲不孕，終莫之勝，吉。,終莫之勝，吉；得所愿也。,"끝내 이기지 못해도 길함은, 원하는 바를 얻기 때문이다.",홍점우륙 부삼세불잉 종막지승 길(鴻漸于陵，婦三歲不孕，終莫之勝，吉) 뭍에서 점점 성한다. 여자가 삼년동안 잉태하지 않는다. 끝이없으니 이김에 도달한다. 길하다.
53,6,上九,yang,鴻漸于陸，其羽可用為儀，吉。,其羽可用為儀，吉；不可亂也。,"그 깃털을 법도로 쓸 수 있어 길함은, 어지러울 수 없기 때문이다.",홍점우규 기우가용위의 길(鴻漸于逵，其羽可用爲儀，吉) 길거리가 점점 넓어진다. 그 깃털이 의전에 쓰일수있다. 길하다.
54,1,初九,yang,歸妹以娣，跛能履，征吉。,歸妹以娣，以恆也。跛能履吉，相承也。,"여동생과 함께 시집감은, 떳떳함으로 하기 때문이다. 절뚝이도 걸을 수 있어 길함은, 서로 이어받기 때문이다.",귀매이제 파능리 정길(歸妹以娣，跛能履，征吉) 손아래누이가 여자로 시집한다. 절룩거림을 겪을수있다. 가니 길하다.
54,2,九二,yang,眇能視，利幽人之貞。,利幽人之貞，未變常也。,"은자의 바름이 이로움은, 아직 떳떳함을 변하지 않았기 때문이다.",묘능시 이유인지정(眇能視，利幽人之貞) 보는 눈이 희미할수있다. 사람의 바름이 깊으니 이롭다.
54,3,六三,yin,歸妹以須，反歸以娣。,歸妹以須，未當也。,"시집가서 기다림은, 아직 마땅하지 않기 때문이다.",귀매이수 반귀이제(歸妹以須，反歸以娣) 시집간 여자가 결국 손아래누이로서 되돌아온다.
54,4,九四,yang,歸妹愆期，遲歸有時。,愆期之志，有待而行也。,"기약을 어김의 뜻은, 기다릴 바가 있어 행하기 때문이다.",귀매건기 지귀유시(歸妹愆期，遲歸有時) 귀매기약이 어그러지다. (귀매를) 지체하나 시간은 있다.
54,5,六五,yin,帝乙歸妹，其君之袂，不如其娣之袂良，月幾望，吉。,帝乙歸妹，不如其娣之袂良也。其位在中，以貴行也。,"제을이 누이를 시집보냄은, 그 여동생의 소매만 못하다. 그 자리가 가운데 있어, 귀하게 행하기 때문이다.","제을귀매 기군지몌 불여기제지몌량 월궤망 길(帝乙歸妹，其君之袂，不如其娣之袂良，月几,望，吉) 제을이 누이를 돌려보낸다. 그 임금의 소매가 손아래누이의 소매가 좋은만 같지않다. 달의 왕성하니 바란다. 길하다."
54,6,上六,yin,女承筐无實，士刲羊无血，无攸利。,上六无實，承虛筐也。,"상육이 실질이 없음은, 빈 광주리를 받들기 때문이다.",여승광무실 사규양무혈 무유리(女承筐无實，士刲羊无血，无攸利) 광주리에 열매가 없음을 여자가 잇는다. 남자가 흰양을 찌르나 붉은피가 없다. 이로운바가 없다.
55,1,初九,yang,遇其配主，雖旬无咎，往有尚。,雖旬无咎，過旬災也。,"비록 열흘은 허물이 없으나, 열흘을 지나면 재앙이다.",우기배주 수순무구 왕유상(遇其配主，雖旬无咎，往有尚) 그 걸맞은 주인을 만나니 비록 균일함이 허물이 없으나 가는것이 높임이있다.
55,2,六二,yin,豐其蔀，日中見斗，往得疑疾，有孚發若，吉。,有孚發若，信以發志也。,"믿음이 발함은, 믿음으로 뜻을 발하기 때문이다.",풍기부 일중견두 왕득의질 유부발약 길(豐其蔀，日中見斗，往得疑疾，有孚發若，吉) 그 덮개가 성하니 대낮에 북두칠성을 본다. 가는것이 괴로울까 의심을 얻는다. 믿는바가 이와같이 발한다. 길하다.
55,3,九三,yang,豐其沛，日中見沫，折其右肱，无咎。,豐其沛，不可大事也。折其右肱，終不可用也。,"그 덮개가 성대함은, 큰일을 할 수 없기 때문이다. 오른팔이 꺾임은, 끝내 쓸 수 없기 때문이다.",풍기패 일중견매 절기우굉 무구(豐其沛，日中見昧，折其右肱，无咎) 만약 비가솓아짐이 성하면 대낮의 어두움을 본다. 그 오른팔뚝을 꺽는다. 허물없다.
55,4,九四,yang,豐其蔀，日中見斗，遇其夷主，吉。,豐其蔀，位不當也。日中見斗，幽不明也。遇其夷主，吉；行也。,"그 가리개가 성대함은, 자리가 마땅하지 않기 때문이다. 한낮에 북두를 봄은, 어둡고 밝지 못하기 때문이다. 그 평등한 주인을 만나면 길함은, 행하기 때문이다.",풍기부 일중견두 우기이주 길(豐其蔀，日中見斗，遇其夷主，吉) 그 덮게가 성하니 대낮에 북두칠성을 본다. 그 온화한 주인을 만난다. 길하다.
55,5,六五,yin,來章，有慶譽，吉。,六五之吉，有慶也。,"육오의 길함은, 경사가 있기 때문이다.",래장 유경예 길(來章，有慶譽，吉) 드러나 온다. 경사로운 명예가 있다. 길하다.
55,6,上六,yin,豐其屋，蔀其家，窺其戶，闃其无人，三歲不觌，凶。,豐其屋，天際翔也。窺其戶，闃其无人，自藏也。,"그 집을 성대히 함은, 하늘 끝에 날기 때문이다. 그 문을 엿봄에 고요하여 사람이 없음은, 스스로 숨기기 때문이다.",풍기악 부기가 규기호 격기무인 삼세불견 흉(豐其屋，蔀其家，窺其戶，闃其无人，三歲不見，凶) 그 휘장이 성하다. 그 집을 덮는다. 그 출입구를 엿본다. 그 사람이 없어 고요하다. 삼년을 보지않는다. 흉하다.
56,1,初六,yin,旅瑣瑣，斯其所取災。,旅瑣瑣，志窮災也。,"여(나그네)가 잘고 잘음은, 뜻이 궁한 재앙이기 때문이다.",여쇄쇄 사기소취재(旅瑣瑣，斯其所取災) 무리가 자질구레하고 세분하다. 잠시 이미 재앙을 취하는 바이다.
56,2,六二,yin,旅即次，懷其資，得童僕貞。,得童僕貞，終无尤也。,"동복의 바름을 얻음은, 끝내 허물이 없기 때문이다.",여즉차 회기자 득동복정(旅即次，懷其資，得童僕貞) 나그네는 머뭇거림이다. 그 도움을 따른다. 어린벗이 바름을 얻는다.
56,3,九三,yang,旅焚其次，喪其童僕，貞厲。,旅焚其次，亦以傷矣。以旅與下，其義喪也。,"나그네가 그 숙소가 불탐은, 또한 상함이 있다. 나그네로 아래를 대함은, 그 뜻을 잃기 때문이다.",려분기차 상기동복 정려(旅焚其次，喪其童僕，貞厲) 그 머무름을 불사르고 여행한다. 그 어린벗을 잃는다. 바르나 근심한다.
56,4,九四,yang,旅于處，得其資斧，我心不快。,旅于處，未得位也。得其資斧，心未快也。,"나그네가 머무름은, 아직 자리를 얻지 못했기 때문이다. 자금과 도끼를 얻어도, 마음이 아직 시원하지 않기 때문이다.",려우처 득기자부 아심불쾌(旅于處，得其資斧，我心不快) 나그네가 처하니 그 돕는 도끼를 얻는다. 내마음이 불쾌하다.
56,5,六五,yin,射雉一矢亡，終以譽命。,終以譽命，上逮也。,"끝내 명예와 명을 얻음은, 위에 이르기 때문이다.",사치일시망 종이예명(射雉一矢亡，終以譽命) 꿩을 쏘니 화살한개를 잃는다. 명예로써 명이 끝난다.
56,6,上九,yang,鳥焚其巢，旅人先笑后號咷。喪牛于易，凶。,以旅在上，其義焚也。喪牛于易，終莫之聞也。,"나그네로 위에 있음은, 그 뜻이 불탐이다. 소를 쉽게 잃음은, 끝내 들을 이가 없기 때문이다.",오분기소 려인선소후호도 상우우역 흉(鳥焚其巢，旅人先笑后號啕。喪牛于易，凶) 까마귀가 그 새집을 넘어뜨린다. 여인(旅人)이 먼저 웃고 뒤에 수다스럽게 떠든다. 바뀜에서 소를 잃는다. 흉하다.
57,1,初六,yin,進退，利武人之貞。,進退，志疑也。利武人之貞，志治也。,"나아가고 물러섬은, 뜻이 의심하기 때문이다. 무인의 바름이 이로움은, 뜻을 다스리기 때문이다.","진퇴 이무인지정(進退，利,武人之貞) 진퇴는 이롭다. 무인의 바름이다."
57,2,九二,yang,巽在牀下，用史巫紛若，吉无咎。,紛若之吉，得中也。,"어지러울 듯함의 길함은, 가운데를 얻기 때문이다.",손재상하 용사무분약 길무구(巽在牀下，用史巫紛若，吉无咎) 손은 평상의아래에 있다. 무인이 역사를 행함은 번거로움같다. 길하고 허물이없다.
57,3,九三,yang,頻巽，吝。,頻巽之吝，志窮也。,"자주 유순함의 부끄러움은, 뜻이 궁하기 때문이다.",빈손 린(頻巽，吝) 급히 공순하다. 인색하다.
57,4,六四,yin,悔亡，田獲三品。,田獲三品，有功也。,"사냥에서 세 종류를 얻음은, 공이 있기 때문이다.",회무 전획삼품(悔亡，田獲三品) 후회가 없다. 전에서 삼품을 얻는다.
57,5,九五,yang,貞吉悔亡，无不利。无初有終，先庚三日，后庚三日，吉。,九五之吉，位正中也。,"구오의 길함은, 자리가 바르고 가운데 있기 때문이다.",정길회무 무불리 무초유종 선경삼일 후경삼일 길(貞吉悔亡，无不利。无初有終，先庚三日，后庚三日，吉) 바르고 길하다. 후회가 없다. 이롭지않은바가 없다. 처음은없고 끝은 있다. 삼일 먼저 바뀌고 삼일 뒤에 바뀐다. 길하다.
57,6,上九,yang,巽在牀下，喪其資斧，貞凶。,巽在牀下，上窮也。喪其資斧，正乎凶也。,"유순함이 침상 아래에 있음은, 위가 궁하기 때문이다. 자금과 도끼를 잃음은, 바르다 해도 흉하기 때문이다.",손재상하 상기자부 정흉(巽在牀下，喪其資斧，貞凶) 평상아래에서 공순하다. 그 취한 도끼를 잃는다. 바르나 흉하다.
58,1,初九,yang,和兌，吉。,和兌之吉，行未疑也。,"화평한 기쁨의 길함은, 행함에 아직 의심이 없기 때문이다.",화태 길(和兌，吉) 어울려 기쁘니 길하다.
58,2,九二,yang,孚兌，吉，悔亡。,孚兌之吉，信志也。,"믿음의 기쁨이 길함은, 뜻을 믿기 때문이다.",부태 길 회무(孚兌，吉，悔亡) 통함을 믿는다. 길하다. 후회가 없다.
58,3,六三,yin,來兌，凶。,來兌之凶，位不當也。,"와서 기쁨을 구함의 흉함은, 자리가 마땅하지 않기 때문이다.",래태 흉(來兌，凶) 오니 기쁘다. 흉하다.
58,4,九四,yang,商兌，未寧，介疾有喜。,九四之喜，有慶也。,"구사의 기쁨은, 경사가 있기 때문이다.",상태 미녕 개질유희(商兌，未寧，介疾有喜) 헤아리니 기쁘다. 아직 편안하지못하다. 빨리 사이에 드니 즐거움이 있다.
58,5,九五,yang,孚于剝，有厲。,孚于剝，位正當也。,"벗겨진 데 믿음이 있음은, 자리가 바르고 마땅하기 때문이다.",부우박 유려(孚于剝，有厲) 벗김에서 믿는다. 힘씀이 있다.
58,6,上六,yin,引兌。,上六引兌，未光也。,"상육이 기쁨을 끌어당김은, 아직 빛나지 않기 때문이다.",인태(引兌) 기쁨을 이끈다.
59,1,初六,yin,用拯馬壯，吉。,初六之吉，順也。,"초육의 길함은, 순하기 때문이다.",용증마장 길(用拯馬壯，吉) 건장한 말을 취함을 쓴다. 길하다.
59,2,九二,yang,渙奔其机，悔亡。,渙奔其机，得愿也。,"흩어져 그 안석으로 달려감은, 원함을 얻기 때문이다.",환분기궤 회망(渙奔其机，悔亡) 그 책상을 급히 흐트린다. 잃음을 후회한다.
59,3,六三,yin,渙其躬，无悔。,渙其躬，志在外也。,"그 몸을 흩음은, 뜻이 밖에 있기 때문이다.",환기궁 무회(渙其躬，无悔) 그 몸을 흐트리니 후회가 없다.
59,4,六四,yin,渙其群，元吉。渙有丘，匪夷所思。,渙其群，元吉；光大也。,"그 무리를 흩음이 크게 길함은, 빛나고 크기 때문이다.",환기군 원길 환유구 비이소아(渙其群，元吉。渙有丘，匪夷所思) 그 무리를 흐트리니 원래 길하다. 언던이있어 흩어진다. 비적이 생각하는바가있다.
59,5,九五,yang,渙汗其大號，渙王居，无咎。,王居无咎，正位也。,"왕이 거함에 허물이 없음은, 자리를 바르게 하기 때문이다.",환한기대호 환왕거 무구(渙汗其大號，渙王居，无咎) 그 큰 부르짖음에 땀을 흘린다. 왕이 거함을 흐트린다. 허물없다.
59,6,上九,yang,渙其血，去逖出，无咎。,渙其血，遠害也。,"그 피(고통)를 흩음은, 해를 멀리하기 때문이다.",환기혈 거적출 무구(渙其血，去逖出，无咎) 그 피를 흘린다. 멀리 떠나가니 허물이 없다.
60,1,初九,yang,不出戶庭，无咎。,不出戶庭，知通塞也。,"문과 뜰을 나가지 않음은, 통함과 막힘을 알기 때문이다.",불출호정 무구(不出戶庭，无咎) 집뜰로 나아가지않는다. 허물없다.
60,2,九二,yang,不出門庭，凶。,不出門庭，失時極也。,"문과 뜰을 나가지 않음은, 때를 잃음이 지극하기 때문이다.",불출문정 흉(不出門庭，凶) 문뜰로 나아가지않는다. 흉하다.
60,3,六三,yin,不節若，則嗟若，无咎。,不節之嗟，又誰咎也。,"절도하지 못함의 탄식은, 또 누구를 허물하겠는가.",불절약 즉수약 무구(不節若，則嗟若，无咎) 절제하지않음같다. 즉 부끄러움같다. 허물없다.
60,4,六四,yin,安節，亨。,安節之亨，承上道也。,"편안한 절도의 형통함은, 위의 도를 이어받기 때문이다.",안절 형(安節，亨) 평안함을 절제한다. 형통하다.
60,5,九五,yang,甘節，吉；往有尚。,甘節之吉，居位中也。,"달콤한 절도의 길함은, 자리 가운데 있기 때문이다.","감절 길 왕유상(甘節，吉,往有尚) 만족함을 절제한다. 길하다. 가는바가 높다."
60,6,上六,yin,苦節，貞凶，悔亡。,苦節貞凶，其道窮也。,"괴로운 절도가 바르다 해도 흉함은, 그 도가 궁하기 때문이다.",고절 정흉 회망(苦節，貞凶，悔亡) 괴로움을 절제한다. 바르나 흉하다. 잃음을 후회한다.
61,1,初九,yang,虞吉，有他不燕。,初九虞吉，志未變也。,"초구가 헤아려 길함은, 뜻이 아직 변하지 않았기 때문이다.","우길 유타 불연(虞吉，有他, 不燕) 길함을 염려하다. 타인이있다. 편안하지않다."
61,2,九二,yang,鳴鶴在陰，其子和之，我有好爵，吾與爾靡之。,其子和之，中心愿也。,"그 새끼가 화답함은, 마음속 원함이기 때문이다.",명학재음 기자화지 아유호작 오여이미지(鳴鶴在陰，其子和之，我有好爵，吾與爾靡之) 우는학이 그늘에 있다. 그 아이가 서로 응하여 간다. 내가 지위를 좋아함이 있다. 우리가 너와 더불어 가는것을 금지한다.
61,3,六三,yin,得敵，或鼓或罷，或泣或歌。,可鼓或罷，位不當也。,"북을 치거나 혹 그침은, 자리가 마땅하지 않기 때문이다.",득적 혹고혹파 혹읍혹가(得敵，或鼓或罷，或泣或歌) 적을 얻는다. 혹 휘두르고 혹 내치고 혹 울고 혹 노래부른다.
61,4,六四,yin,月几望，馬匹亡，无咎。,馬匹亡，絕類上也。,"말 짝이 없어짐은, 무리를 끊고 위로 가기 때문이다.",월궤망 마필망 무구(月几望，馬匹亡，无咎) 달이 왕성하니 바란다. 말의 짝이 없다. 허물이없다.
61,5,九五,yang,有孚攣如，无咎。,有孚攣如，位正當也。,"믿음이 이어진 듯함은, 자리가 바르고 마땅하기 때문이다.",유부련여 무구(有孚攣如，无咎) 걸림같이 믿는바가있다. 허물없다.
61,6,上九,yang,翰音登于天，貞凶。,翰音登于天，何可長也。,"닭 울음(높은 소리)이 하늘에 오름은, 어찌 오래가겠는가.",한음등우천 정흉(翰音登于天，貞凶) 깨끗하고 높은 소리가 하늘에 오른다. 바르나 흉하다.
62,1,初六,yin,飛鳥以凶。,飛鳥以凶，不可如何也。,"나는 새로 흉함은, 어찌할 수 없기 때문이다.",비조이흉(飛鳥以凶) 새가 날아가니 흉하다.
62,2,六二,yin,過其祖，遇其妣；不及其君，遇其臣；无咎。,不及其君，臣不可過也。,"그 임금에게 미치지 못함은, 신하는 지나칠 수 없기 때문이다.","과기조 우기비 불급기군 우기신 무구(過其祖，遇其妣,不及其君，遇其臣,无咎) 지나는길에 할아버지를 들르니 우연히 그 할머니를 만난다. 그 임금과 함께하지않으니 그신하와 조우한다. 허물이없다."
62,3,九三,yang,弗過防之，從或戕之，凶。,從或戕之，凶如何也。,"따르다가 혹 해침을 당함은, 흉함이 어떠하겠는가.",불과방지 종혹장지 흉(弗過防之，從或戕之，凶) 가서 필적하니 지나치지않다. 좇으니 촉 가서 죽인다. 흉하다.
62,4,九四,yang,无咎，弗過遇之。往厲必戒，勿用永貞。,弗過遇之，位不當也。往厲必戒，終不可長也。,"지나치지 않고 만남은, 자리가 마땅하지 않기 때문이다. 가면 위태로우니 반드시 경계해야 하며, 끝내 오래할 수 없기 때문이다.",무구 불과우지 왕려필계 물용영정(无咎，弗過遇之。往厲必戒，勿用永貞) 허물이없다. 가서만나니 지나치지않다. 가서 힘쓰니 반드시 경계한다. 길게바르니 쓰지말라
62,5,六五,yin,密云不雨，自我西郊，公弋取彼在穴。,密云不雨，已上也。,"빽빽한 구름이 비를 내리지 않음은, 이미 위로 올라갔기 때문이다.",밀운불우 자아서교 공익취피재혈(密雲不雨，自我西郊，公弋取彼在穴) 구름이 밀집하나 비가 내리지않는다. 스스로내가 서쪽 들로간다. 공이 구멍에있는 상대를 빼앗아 취한다.
